,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,media,desviacion,minimimo,maximo,folds,elapsed
670,detoxis21_toxicity,47,"(2770, 2)","(693, 2)",0.6826235640300673,0.6694435727454595,"['davincis22', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",47,0.6663732634705101,0.023712779690986605,0.625957199507726,0.6924517358521833,"[0.6542570896019172, 0.6788152471850288, 0.680385045205695, 0.625957199507726, 0.6924517358521833]",933.6245928870048
671,detoxis21_toxicity,48,"(2770, 2)","(693, 2)",0.6623230171657687,0.6505756482171576,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",48,0.6630585092628598,0.01758769031599143,0.6289732625830715,0.6765326746013924,"[0.6765326746013924, 0.6760387527065257, 0.6685584930067103, 0.6289732625830715, 0.6651893634165995]",1271.401819460094
672,detoxis21_toxicity,49,"(2770, 2)","(693, 2)",0.6687353037884796,0.6566116188757698,"['davincis22', 'exist21', 'haha21', 'misogyny_centrogeo']",49,0.6639063827896621,0.019434702614816987,0.632209015954599,0.6888342250374105,"[0.6542570896019172, 0.6679612581511316, 0.6888342250374105, 0.632209015954599, 0.676270325203252]",891.3436113039497
673,detoxis21_toxicity,50,"(2770, 2)","(693, 2)",0.6712208178275547,0.6592495979288433,"['detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo', 'metwo22']",50,0.6874965728526421,0.02121421478362188,0.6543774694750601,0.71438769035533,"[0.6736056559308718, 0.7017312270934448, 0.71438769035533, 0.6543774694750601, 0.6933808214085031]",826.0507877590135
674,detoxis21_toxicity,51,"(2770, 2)","(693, 2)",0.6711519581106142,0.6595290864158789,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",51,0.6857808732250965,0.01789962606452517,0.6573902288188003,0.7077506928697406,"[0.6738587195922721, 0.6961588502572109, 0.7077506928697406, 0.6573902288188003, 0.6937458745874587]",1227.30241118907
675,detoxis21_toxicity,52,"(2770, 2)","(693, 2)",0.6610760044541091,0.6498156356646922,"['misogyny_centrogeo', 'metwo22']",52,0.6676401968269309,0.0228211898384469,0.638486768670685,0.7027357413451568,"[0.6480962522886073, 0.6695450269220761, 0.7027357413451568, 0.638486768670685, 0.679337194908129]",400.5686398628168
676,detoxis21_toxicity,53,"(2770, 2)","(693, 2)",0.6801257253384914,0.6670850821794219,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",53,0.6831057608450987,0.02252554775834758,0.6465887724952994,0.7061500237290974,"[0.6706639608060184, 0.7055996192893401, 0.7061500237290974, 0.6465887724952994, 0.6865264279057383]",1031.5800827611238
677,detoxis21_toxicity,54,"(2770, 2)","(693, 2)",0.6724389011079084,0.6605685874553799,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'misogyny_centrogeo']",54,0.6845590243008559,0.01998285734793718,0.6527978512502398,0.7149876170004028,"[0.68298155261067, 0.6912666188997691, 0.7149876170004028, 0.6527978512502398, 0.6807614817431977]",1154.2653859031852
678,detoxis21_toxicity,55,"(2770, 2)","(693, 2)",0.6687353037884796,0.6566116188757698,"['davincis22', 'exist21', 'misogyny_centrogeo']",55,0.6634668666351667,0.0216311538140574,0.6274633258378841,0.6901047302125227,"[0.6526963012782987, 0.6707996506438761, 0.6901047302125227, 0.6274633258378841, 0.676270325203252]",688.5017177099362
679,detoxis21_toxicity,56,"(2770, 2)","(693, 2)",0.6738588798086507,0.6610491115208097,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'meoffendes21']",56,0.6795951664081177,0.027670329915284845,0.6278438977400915,0.7083367969377778,"[0.6797490929217145, 0.7083367969377778, 0.6966241463728902, 0.6278438977400915, 0.6854218980681144]",895.2637289941777
680,detoxis21_toxicity,57,"(2770, 2)","(693, 2)",0.6776167471819645,0.6647265916133841,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",57,0.6788530004635968,0.02414090238023773,0.6387364498644986,0.7055996192893401,"[0.6708910891089108, 0.7055996192893401, 0.7017312270934448, 0.6387364498644986, 0.6773066169617894]",1249.8216939589474
681,detoxis21_toxicity,58,"(2770, 2)","(693, 2)",0.6839337524177949,0.6704830737849606,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",58,0.6874116826921643,0.021580378869897002,0.6480740124917397,0.7127227097657813,"[0.6872054202670856, 0.7127227097657813, 0.6989515407236926, 0.6480740124917397, 0.6901047302125227]",898.4391936280299
682,detoxis21_toxicity,59,"(2770, 2)","(693, 2)",0.6849596981649804,0.6720815517985329,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",59,0.6855559084705823,0.020977132657020198,0.6496751221209793,0.7044980495183504,"[0.6740906454552987, 0.7028499231200163, 0.7044980495183504, 0.6496751221209793, 0.6966658021382668]",887.9998066939879
683,detoxis21_toxicity,60,"(2770, 2)","(693, 2)",0.6687353037884796,0.6566116188757698,"['exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",60,0.6707701604131736,0.01823269701632808,0.6369547060713139,0.6877013271485632,"[0.6708910891089108, 0.6723884413757831, 0.6877013271485632, 0.6369547060713139, 0.685915238361297]",812.0976775540039
684,detoxis21_toxicity,61,"(2770, 2)","(693, 2)",0.673728813559322,0.661608088494881,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",61,0.6827693231016008,0.018054468415435874,0.6558217107594805,0.7044980495183504,"[0.6690724011521341, 0.697928026172301, 0.7044980495183504, 0.6558217107594805, 0.6865264279057383]",1031.630724726012
685,detoxis21_toxicity,62,"(2770, 2)","(693, 2)",0.6649056541212943,0.653213627270231,"['haha21', 'misogyny_centrogeo']",62,0.667273697285414,0.018981511580264777,0.6448960754820183,0.6962719298245614,"[0.6481305052733624, 0.6707996506438761, 0.6962719298245614, 0.6448960754820183, 0.676270325203252]",483.40956774703227
686,detoxis21_toxicity,63,"(2770, 2)","(693, 2)",0.6712741312741313,0.6589701094418076,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",63,0.6650423164594474,0.014272091183109356,0.638486768670685,0.6756223597602907,"[0.6615788286903224, 0.6756223597602907, 0.6743170983120731, 0.638486768670685, 0.6752065268638665]",1500.2393480099272
687,detoxis21_toxicity,64,"(2770, 2)","(693, 2)",0.6750965250965251,0.6623681010473463,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",64,0.6598778521515707,0.019618413472860304,0.6224465148378192,0.6771756384752948,"[0.6690724011521341, 0.6716608980133707, 0.6771756384752948, 0.6224465148378192, 0.6590338082792345]",897.1093034369405
688,detoxis21_toxicity,65,"(2770, 2)","(693, 2)",0.6700219254534583,0.6576511199152708,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",65,0.667313672281022,0.01993120078954669,0.6287360943573248,0.683271190653741,"[0.6679082727344134, 0.6788152471850288, 0.6778375564746022, 0.6287360943573248, 0.683271190653741]",1297.1762508880347
689,detoxis21_toxicity,66,"(2770, 2)","(693, 2)",0.6713330803910191,0.6584111324677363,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21']",66,0.6754467347019742,0.02292393628906021,0.6323822163238222,0.6984476997588314,"[0.6765326746013924, 0.6984476997588314, 0.6905338879176964, 0.6323822163238222, 0.679337194908129]",683.958946680883
690,detoxis21_toxicity,67,"(2770, 2)","(693, 2)",0.6674673330874012,0.6552926293492332,"['davincis22', 'metwo22']",67,0.6584743727601653,0.021153712095845618,0.6206466152379302,0.6823433249155169,"[0.6526072607260727, 0.666688058528133, 0.6823433249155169, 0.6206466152379302, 0.6700866043931737]",389.1278254899662
691,detoxis21_toxicity,68,"(2770, 2)","(693, 2)",0.6674517374517375,0.6555721178362688,"['davincis22', 'exist21', 'meoffendes21', 'mexa3t18_aggress']",68,0.6614045301081528,0.023822046100189037,0.614364588332447,0.6776354071417545,"[0.6720086560643489, 0.6776354071417545, 0.6762337662337663, 0.614364588332447, 0.6667802327684471]",891.4027610400226
692,detoxis21_toxicity,69,"(2770, 2)","(693, 2)",0.6635997411061019,0.6516151492566588,"['davincis22', 'misogyny_centrogeo', 'metwo22']",69,0.6699256151383806,0.021478734033027556,0.6401613564884452,0.695432128708869,"[0.6527603670460813, 0.6695450269220761, 0.695432128708869, 0.6401613564884452, 0.6917291965264312]",599.0425749460701
693,detoxis21_toxicity,70,"(2770, 2)","(693, 2)",0.6839337524177949,0.6704830737849606,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",70,0.687027071732111,0.019451764684887744,0.6512499419073814,0.7055996192893401,"[0.6826721654883476, 0.7055996192893401, 0.7005944874797334, 0.6512499419073814, 0.6950191444957521]",1345.8561093828175
694,detoxis21_toxicity,71,"(2770, 2)","(693, 2)",0.6738588798086507,0.6610491115208097,"['davincis22', 'exist21', 'haha21', 'meoffendes21']",71,0.6560616680279072,0.0214073901709494,0.6158446736586635,0.6752065268638665,"[0.6752065268638665, 0.6676321362305366, 0.6688260195927729, 0.6158446736586635, 0.6527989837936967]",909.3521486651152
695,detoxis21_toxicity,72,"(2770, 2)","(693, 2)",0.6750217332283923,0.662647589534382,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",72,0.6833272882285562,0.017401950464978073,0.6588669950738917,0.7055996192893401,"[0.6690724011521341, 0.697928026172301, 0.7055996192893401, 0.6588669950738917, 0.6851693994551138]",1285.516954330029
696,detoxis21_toxicity,73,"(2770, 2)","(693, 2)",0.677695834163843,0.6644471031263484,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",73,0.6840481220496016,0.021679260668432693,0.6450428191545049,0.7089085263912109,"[0.6826721654883476, 0.6984476997588314, 0.7089085263912109, 0.6450428191545049, 0.6851693994551138]",1037.9151537159923
697,detoxis21_toxicity,74,"(2770, 2)","(693, 2)",0.6726044908848376,0.6597301219942729,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",74,0.6754887926752575,0.025497310133431157,0.6278438977400915,0.6984476997588314,"[0.6768113322268418, 0.6984476997588314, 0.6966241463728902, 0.6278438977400915, 0.6777168872776327]",1104.4997122120112
698,detoxis21_toxicity,75,"(2770, 2)","(693, 2)",0.677695834163843,0.6644471031263484,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",75,0.6745402475380248,0.022700388814046256,0.6325251065735495,0.6940454763976462,"[0.6706639608060184, 0.6935501714791459, 0.6940454763976462, 0.6325251065735495, 0.6819165224337638]",1110.2814416650217
699,detoxis21_toxicity,76,"(2770, 2)","(693, 2)",0.6738015607580825,0.6613286000078453,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",76,0.6785890632614513,0.019135577625186004,0.6496471841299427,0.7044980495183504,"[0.6706639608060184, 0.6940454763976462, 0.7044980495183504, 0.6496471841299427, 0.6740906454552987]",1247.6453712820075
700,detoxis21_toxicity,77,"(2770, 2)","(693, 2)",0.6610760044541091,0.6498156356646922,"['exist21', 'misogyny_centrogeo', 'metwo22']",77,0.6700262124360072,0.021645484373366462,0.6417003961880288,0.7027357413451568,"[0.651139282459193, 0.6752184472795288, 0.7027357413451568, 0.6417003961880288, 0.679337194908129]",606.5879574900027
701,detoxis21_toxicity,78,"(2770, 2)","(693, 2)",0.6836510662348108,0.6710420507590319,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",78,0.6834858750643104,0.020585698641632195,0.648119918699187,0.7028499231200163,"[0.6724888482829042, 0.7028499231200163, 0.6989515407236926, 0.648119918699187, 0.6950191444957521]",1099.3187110899016
702,detoxis21_toxicity,79,"(2770, 2)","(693, 2)",0.6738015607580825,0.6613286000078453,"['exist21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",79,0.6676313245261793,0.015277114750894034,0.640022892846846,0.6860811381035625,"[0.6663201320132014, 0.6748413705583757, 0.6860811381035625, 0.640022892846846, 0.6708910891089108]",1012.6387846230064
703,detoxis21_toxicity,80,"(2770, 2)","(693, 2)",0.678918918918919,0.6657660926528851,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",80,0.6872744413116314,0.021137103508136728,0.6480740124917397,0.7055996192893401,"[0.6842916589795626, 0.7055996192893401, 0.7050301247022558, 0.6480740124917397, 0.6933767910952586]",1153.830230695894
704,detoxis21_toxicity,81,"(2770, 2)","(693, 2)",0.6649056541212943,0.653213627270231,"['davincis22', 'exist21', 'haha21']",81,0.659518559251895,0.027040349543926714,0.6106340718105424,0.6933767910952586,"[0.660174470064675, 0.6695450269220761, 0.6933767910952586, 0.6106340718105424, 0.6638624363669224]",681.4890352198854
705,detoxis21_toxicity,82,"(2770, 2)","(693, 2)",0.6738015607580825,0.6613286000078453,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",82,0.6690329872197285,0.01647055048538658,0.6401613564884452,0.6855807116754793,"[0.6633276971859225, 0.6728552532123959, 0.6832399175363999, 0.6401613564884452, 0.6855807116754793]",681.1638380330987
706,detoxis21_toxicity,83,"(2770, 2)","(693, 2)",0.6776167471819645,0.6647265916133841,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",83,0.6691729745198814,0.014318074337596385,0.6447908015508612,0.6836294416243655,"[0.6633276971859225, 0.6836294416243655, 0.6714447667499102, 0.6447908015508612, 0.6826721654883476]",1024.550053182058
707,detoxis21_toxicity,84,"(2770, 2)","(693, 2)",0.6520900999353735,0.6417006629270781,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",84,0.6661082977547492,0.018743458812482346,0.6289732625830715,0.6787785079242366,"[0.6754620462046205, 0.6764365829529067, 0.6787785079242366, 0.6289732625830715, 0.6708910891089108]",822.1472535610665
708,detoxis21_toxicity,85,"(2770, 2)","(693, 2)",0.675155949663415,0.6620886125603107,"['detoxis21_aggressiveness', 'meoffendes21', 'metwo22']",85,0.6829581080804824,0.025252705185300237,0.6355680800587369,0.7061500237290974,"[0.6807305194805195, 0.7012055837563452, 0.7061500237290974, 0.6355680800587369, 0.6911363333777127]",606.3434549418744
709,detoxis21_toxicity,86,"(2770, 2)","(693, 2)",0.6788226486292297,0.6660455811399209,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",86,0.6702216110473208,0.020693541704177244,0.630691918501299,0.6884748912033641,"[0.6738587195922721, 0.6728552532123959, 0.6852272727272728, 0.630691918501299, 0.6884748912033641]",897.3375939289108
710,detoxis21_toxicity,87,"(2770, 2)","(693, 2)",0.6649056541212943,0.653213627270231,"['davincis22', 'haha21', 'misogyny_centrogeo']",87,0.6648124004926431,0.01821087336330109,0.638486768670685,0.6901047302125227,"[0.6512389202256246, 0.6679612581511316, 0.6901047302125227, 0.638486768670685, 0.676270325203252]",682.6740428248886
711,detoxis21_toxicity,88,"(2770, 2)","(693, 2)",0.6687527790128946,0.6563321303887342,"['exist21', 'haha21', 'mexa3t18_aggress']",88,0.6660006560605645,0.02399355064613175,0.6191550903407397,0.6864742501414827,"[0.6738587195922721, 0.6792354060913706, 0.6864742501414827, 0.6191550903407397, 0.6712798141369569]",694.2127713048831
712,exist21,0,"(2655, 2)","(886, 2)",0.727613096961757,0.7275209152226114,[],0,0.726802644348381,0.017881348739475816,0.7043146713011403,0.7545442908346134,"[0.7545442908346134, 0.7043146713011403, 0.7243343573988734, 0.7379286102323204, 0.7128912919749573]",38.82974750106223
713,exist21,1,"(2655, 2)","(886, 2)",0.7457773016814278,0.7456907758897573,['metwo22'],1,0.7288120837605259,0.0077871763993284365,0.7156268509027972,0.7400383141762452,"[0.7400383141762452, 0.7156268509027972, 0.7283038176184655, 0.7301455301455301, 0.7299459059595913]",152.78944179182872
714,exist21,2,"(2655, 2)","(886, 2)",0.7261240547721235,0.7260602909013046,['misogyny_centrogeo'],2,0.7264317432460865,0.014507663022533854,0.7080937873505535,0.7450538273045093,"[0.7450538273045093, 0.7080937873505535, 0.7211134453781513, 0.7417617720665235, 0.7161358841306951]",213.38195029995404
715,exist21,3,"(2655, 2)","(886, 2)",0.736810769393565,0.736758790511295,['mexa3t18_aggress'],3,0.7264405972379686,0.01345571043537109,0.7071632136795927,0.7454702329594478,"[0.7454702329594478, 0.7175051072522982, 0.7260559095712318, 0.7360085227272728, 0.7071632136795927]",210.0875304620713
716,exist21,4,"(2655, 2)","(886, 2)",0.7343945136349082,0.7342963767340134,['meoffendes21'],4,0.7252886723889092,0.01905738732909919,0.7062053115423901,0.758492282327525,"[0.758492282327525, 0.7062053115423901, 0.7283887468030691, 0.7264607765465739, 0.7068962447249871]",207.89738910691813
717,exist21,5,"(2655, 2)","(886, 2)",0.7264594815268421,0.7263661808115259,['haha21'],5,0.7280072219006929,0.016582520031919384,0.7080979284369114,0.7567170169164052,"[0.7567170169164052, 0.7080979284369114, 0.7204467842914057, 0.7343275955673363, 0.7204467842914059]",214.4663896029815
718,exist21,6,"(2655, 2)","(886, 2)",0.0,0.0,[],6,0.0,0.0,0.0,0.0,[],0.0
719,exist21,7,"(2655, 2)","(886, 2)",0.7287658232691985,0.7286756496336968,['detoxis21_aggressiveness'],7,0.7222588859127204,0.02197436598232482,0.694888201577663,0.7585677749360614,"[0.7585677749360614, 0.694888201577663, 0.7184988312145763, 0.7323056604845352, 0.7070339613507655]",211.51970824506134
720,exist21,8,"(2655, 2)","(886, 2)",0.7265055384631084,0.7264171624632295,['davincis22'],8,0.72615089007266,0.015148054787595237,0.7043272555744315,0.7493015743419534,"[0.7493015743419534, 0.7043272555744315, 0.7282111070037252, 0.7323664707385638, 0.7165480427046262]",218.85818717000075
721,exist21,9,"(2655, 2)","(886, 2)",0.7356640146878826,0.7356040561002095,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",9,0.7254224415593062,0.01739064844169689,0.7061636255285337,0.7549833887043189,"[0.7549833887043189, 0.7061636255285337, 0.7228453647780654, 0.7323056604845352, 0.7108141683010782]",918.6193081159145
722,exist21,10,"(2655, 2)","(886, 2)",0.7307719807158032,0.7306792285456465,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22']",10,0.7265113815211779,0.010086513722861234,0.7099307585345782,0.7359335038363172,"[0.7359335038363171, 0.7099307585345782, 0.7305591926675822, 0.7359335038363172, 0.7201999487310946]",492.70899754413404
723,exist21,11,"(2655, 2)","(886, 2)",0.737887203970355,0.7378115616189733,"['davincis22', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,0.734493457134239,0.019031610941867224,0.7089893238434164,0.752871460190353,"[0.747387031724843, 0.7137222632086715, 0.7494972067039105, 0.752871460190353, 0.7089893238434164]",865.0242927840445
724,exist21,12,"(2655, 2)","(886, 2)",0.7330344010459227,0.7329377157161138,"['haha21', 'misogyny_centrogeo', 'metwo22']",12,0.7326021107188673,0.010041936215888461,0.7136653895274585,0.7418167621954466,"[0.7322372159090909, 0.7136653895274585, 0.7418167621954466, 0.7398463461046891, 0.7354448398576512]",490.2324669030495
725,exist21,13,"(2655, 2)","(886, 2)",0.7286716855939773,0.7285736863302896,"['davincis22', 'mexa3t18_aggress', 'misogyny_centrogeo']",13,0.7314296866337545,0.012758943177016015,0.7143177809844476,0.7436166889147661,"[0.7416994215958841, 0.7175131224287132, 0.7400014192449618, 0.7436166889147661, 0.7143177809844476]",544.5585189759731
726,exist21,14,"(2655, 2)","(886, 2)",0.7345516343669003,0.7345003033408277,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress']",14,0.72345767565957,0.014524001742008005,0.7080937873505535,0.7455316732042384,"[0.7455316732042384, 0.7080937873505535, 0.7203274021352313, 0.7342219697910937, 0.709113545816733]",550.4340214629192
727,exist21,15,"(2655, 2)","(886, 2)",0.7320383294603173,0.731935926260139,"['haha21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",15,0.7337729413930149,0.013844139580252525,0.7136978915406227,0.751305705364746,"[0.7437258687258687, 0.7136978915406227, 0.751305705364746, 0.7378578709409329, 0.7222773703929041]",664.157685565995
728,exist21,16,"(2655, 2)","(886, 2)",0.742474694678871,0.7424304992633151,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",16,0.7307044446181358,0.01556849885035149,0.713209585263936,0.7551085568326948,"[0.7551085568326948, 0.7155299952813621, 0.7300495938283236, 0.7396244918843629, 0.713209585263936]",663.2278823649976
729,exist21,17,"(2655, 2)","(886, 2)",0.742474694678871,0.7424304992633151,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",17,0.7307044446181358,0.01556849885035149,0.713209585263936,0.7551085568326948,"[0.7551085568326948, 0.7155299952813621, 0.7300495938283236, 0.7396244918843629, 0.713209585263936]",680.3027968851384
730,exist21,18,"(2655, 2)","(886, 2)",0.7458473095002238,0.7457927391931644,"['meoffendes21', 'mexa3t18_aggress', 'metwo22']",18,0.7272882874650456,0.013556824324915933,0.7131117240594875,0.7476235741444867,"[0.7476235741444867, 0.7135759709289122, 0.7244362612676657, 0.7376939069246762, 0.7131117240594875]",489.4555629219394
731,exist21,19,"(2655, 2)","(886, 2)",0.7296114267181002,0.729524494134561,"['meoffendes21', 'misogyny_centrogeo', 'metwo22']",19,0.7249772827373817,0.010944517439761636,0.7061636255285337,0.7377796409653364,"[0.7302337313528282, 0.7061636255285337, 0.7305094671091158, 0.7377796409653364, 0.7201999487310946]",488.78119048289955
732,exist21,20,"(2655, 2)","(886, 2)",0.7308283422432589,0.73073021019735,"['haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",20,0.7299350474372149,0.014895478469702171,0.7080937873505535,0.7474946059504883,"[0.7435511363636365, 0.7080937873505535, 0.7474946059504883, 0.7321611253196929, 0.7183745822017036]",727.2216856230516
733,exist21,21,"(2655, 2)","(886, 2)",0.7389154580836756,0.7388133510749482,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22']",21,0.7281092094069038,0.015055639378017568,0.7023964925224893,0.7494723249981377,"[0.7494723249981377, 0.7023964925224893, 0.7283887468030691, 0.7320773757070981, 0.7282111070037249]",875.9176698629744
734,exist21,22,"(2655, 2)","(886, 2)",0.7310261080752883,0.7309341368041642,"['detoxis21_aggressiveness', 'haha21']",22,0.7257489765236651,0.014302326802015224,0.7099719101123595,0.7510937499999999,"[0.7510937499999999, 0.7099719101123595, 0.7205581157194061, 0.7304520686533786, 0.7166690381331815]",383.9281748479698
735,exist21,23,"(2655, 2)","(886, 2)",0.7310686446557565,0.7309851184558678,"['davincis22', 'detoxis21_aggressiveness']",23,0.7264559940012776,0.016618083240449853,0.7062136473258618,0.7549277173449971,"[0.7549277173449971, 0.7062136473258618, 0.7261689256233618, 0.7305094671091157, 0.7144602126030519]",393.2182416750584
736,exist21,24,"(2655, 2)","(886, 2)",0.727613096961757,0.7275209152226114,"['meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",24,0.7329852184153504,0.01342105612726173,0.7137385086823289,0.7475376099914846,"[0.7397058823529411, 0.7137385086823289, 0.7475376099914846, 0.7436166889147661, 0.7203274021352314]",551.4083487850148
737,exist21,25,"(2655, 2)","(886, 2)",0.7400234741784038,0.73991710383433,"['detoxis21_aggressiveness', 'meoffendes21', 'metwo22']",25,0.7284799021079025,0.01645862130051546,0.7080316569527167,0.7570069919154869,"[0.7570069919154869, 0.7080316569527167, 0.7208439897698211, 0.7339197185351032, 0.7225971533663842]",491.8758365199901
738,exist21,26,"(2655, 2)","(886, 2)",0.7351778050275903,0.7350942395831741,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'misogyny_centrogeo', 'metwo22']",26,0.7303799186132066,0.015027006009228606,0.7080606544293695,0.7454702329594478,"[0.7416297001360275, 0.7080606544293695, 0.7399571315012492, 0.7454702329594478, 0.7167818740399385]",847.0770734238904
739,exist21,27,"(2655, 2)","(886, 2)",0.7274072371906577,0.7273169886157972,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,0.7325346176657386,0.014306366626176374,0.7144602126030519,0.7456328042665985,"[0.7433980499729953, 0.7156308851224106, 0.7456328042665985, 0.7435511363636363, 0.7144602126030519]",896.4499091990292
740,exist21,28,"(2655, 2)","(886, 2)",0.7389154580836756,0.7388133510749482,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22']",28,0.7281092094069038,0.015055639378017568,0.7023964925224893,0.7494723249981377,"[0.7494723249981377, 0.7023964925224893, 0.7283887468030691, 0.7320773757070981, 0.7282111070037249]",844.1542312509846
741,exist21,29,"(2655, 2)","(886, 2)",0.7308283422432589,0.73073021019735,"['davincis22', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",29,0.7284092732323588,0.014702237676028743,0.7080979284369114,0.7474946059504883,"[0.7360085227272727, 0.7080979284369114, 0.7474946059504883, 0.7358509337957304, 0.7145943752513908]",897.7790829399601
742,exist21,30,"(2655, 2)","(886, 2)",0.7319315983991115,0.7318339629567319,"['davincis22', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",30,0.7305479704152436,0.01293096488376435,0.7136978915406227,0.7418167621954466,"[0.7416994215958841, 0.7136978915406227, 0.7418167621954466, 0.7397058823529412, 0.715819894391323]",723.0097179650329
743,exist21,31,"(2655, 2)","(886, 2)",0.7390353030281778,0.7389662960300587,"['davincis22', 'mexa3t18_aggress']",31,0.7245356367347078,0.014491552287344627,0.701294539861574,0.7436166889147661,"[0.7436166889147661, 0.7174890755348733, 0.7260559095712318, 0.7342219697910937, 0.701294539861574]",377.0002343719825
744,exist21,32,"(2655, 2)","(886, 2)",0.7368429774611296,0.7368097721629985,"['detoxis21_aggressiveness', 'haha21', 'metwo22']",32,0.7303927392809516,0.007732006194274753,0.7231638418079096,0.743856761818285,"[0.743856761818285, 0.7231638418079096, 0.724616368286445, 0.7341577988687567, 0.7261689256233618]",493.90986449900083
745,exist21,33,"(2655, 2)","(886, 2)",0.729550647469702,0.7294735124828574,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'misogyny_centrogeo', 'metwo22']",33,0.7299337039422926,0.0123944071803009,0.7118276137270549,0.7472506393861893,"[0.735663082437276, 0.7118276137270549, 0.7343690684415368, 0.7472506393861893, 0.7205581157194061]",861.5189187529031
746,exist21,34,"(2655, 2)","(886, 2)",0.7194598790652067,0.7193867926933096,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'misogyny_centrogeo']",34,0.7283391968023204,0.012369608081221251,0.7099307585345782,0.7417617720665235,"[0.7414680953142492, 0.7099307585345782, 0.7287664235648004, 0.7417617720665235, 0.7197689345314506]",717.8551761319395
747,exist21,35,"(2655, 2)","(886, 2)",0.7272874729715404,0.7272150253123901,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",35,0.7298606938805594,0.014218457821059686,0.7118603191266755,0.7474946059504883,"[0.7397798295454545, 0.7118603191266755, 0.7474946059504883, 0.7358509337957304, 0.7143177809844476]",728.5102062069345
